row_index,profile,run_role,material,source_id,thickness_mm,random_seed,returncode,elapsed_seconds,config_path,output_prefix
5856,v5_hm_lowwide,material,Chalcopyrite,mono_30kev,10.0,1517,0,1.850,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1517.txt,ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1517
5857,v5_hm_lowwide,material,Chalcopyrite,mono_30kev,10.0,1518,0,2.065,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1518.txt,ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1518
5858,v5_hm_lowwide,material,Chalcopyrite,mono_30kev,10.0,1519,0,1.915,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1519.txt,ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1519
5859,v5_hm_lowwide,material,Chalcopyrite,mono_30kev,10.0,1520,0,2.818,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1520.txt,ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1520
5860,v5_hm_lowwide,material,Chalcopyrite,mono_30kev,10.0,1601,0,2.942,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1601.txt,ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1601
5861,v5_hm_lowwide,material,Chalcopyrite,mono_30kev,10.0,1602,0,2.073,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1602.txt,ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1602
5862,v5_hm_lowwide,material,Chalcopyrite,mono_30kev,10.0,1603,0,1.865,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1603.txt,ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1603
5863,v5_hm_lowwide,material,Chalcopyrite,mono_30kev,10.0,1604,0,1.803,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1604.txt,ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1604
5864,v5_hm_lowwide,material,Chalcopyrite,mono_30kev,10.0,1605,0,1.816,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1605.txt,ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1605
5865,v5_hm_lowwide,material,Chalcopyrite,mono_30kev,10.0,1606,0,1.863,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1606.txt,ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1606
5866,v5_hm_lowwide,material,Chalcopyrite,mono_30kev,10.0,1607,0,1.809,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1607.txt,ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1607
5867,v5_hm_lowwide,material,Chalcopyrite,mono_30kev,10.0,1608,0,1.800,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1608.txt,ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1608
5868,v5_hm_lowwide,material,Chalcopyrite,mono_30kev,10.0,1609,0,1.852,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1609.txt,ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1609
5869,v5_hm_lowwide,material,Chalcopyrite,mono_30kev,10.0,1610,0,1.819,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1610.txt,ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1610
5870,v5_hm_lowwide,material,Chalcopyrite,mono_30kev,10.0,1701,0,1.786,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1701.txt,ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1701
5871,v5_hm_lowwide,material,Chalcopyrite,mono_30kev,10.0,1702,0,1.827,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1702.txt,ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1702
5872,v5_hm_lowwide,material,Chalcopyrite,mono_30kev,10.0,1703,0,1.851,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1703.txt,ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1703
5873,v5_hm_lowwide,material,Chalcopyrite,mono_30kev,10.0,1704,0,1.856,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1704.txt,ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1704
5874,v5_hm_lowwide,material,Chalcopyrite,mono_30kev,10.0,1705,0,1.820,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1705.txt,ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1705
5875,v5_hm_lowwide,material,Chalcopyrite,mono_30kev,10.0,1706,0,1.895,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1706.txt,ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1706
5876,v5_hm_lowwide,material,Chalcopyrite,mono_30kev,10.0,1707,0,1.869,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1707.txt,ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1707
5877,v5_hm_lowwide,material,Chalcopyrite,mono_30kev,10.0,1708,0,1.807,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1708.txt,ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1708
5878,v5_hm_lowwide,material,Chalcopyrite,mono_30kev,10.0,1709,0,1.869,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1709.txt,ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1709
5879,v5_hm_lowwide,material,Chalcopyrite,mono_30kev,10.0,1710,0,1.852,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1710.txt,ms_v5_hm_lowwide_chalcopyrite_mono_30kev_10mm_seed1710
5880,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1501,0,1.821,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1501.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1501
5881,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1502,0,1.969,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1502.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1502
5882,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1503,0,1.845,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1503.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1503
5883,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1504,0,1.855,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1504.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1504
5884,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1505,0,1.809,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1505.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1505
5885,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1506,0,1.794,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1506.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1506
5886,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1507,0,1.874,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1507.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1507
5887,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1508,0,1.924,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1508.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1508
5888,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1509,0,1.842,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1509.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1509
5889,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1510,0,2.002,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1510.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1510
5890,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1511,0,3.113,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1511.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1511
5891,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1512,0,2.758,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1512.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1512
5892,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1513,0,2.020,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1513.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1513
5893,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1514,0,1.954,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1514.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1514
5894,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1515,0,1.948,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1515.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1515
5895,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1516,0,1.910,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1516.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1516
5896,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1517,0,1.869,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1517.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1517
5897,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1518,0,1.802,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1518.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1518
5898,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1519,0,1.863,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1519.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1519
5899,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1520,0,1.886,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1520.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1520
5900,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1601,0,1.824,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1601.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1601
5901,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1602,0,1.845,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1602.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1602
5902,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1603,0,1.841,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1603.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1603
5903,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1604,0,1.850,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1604.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1604
5904,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1605,0,1.855,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1605.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1605
5905,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1606,0,1.814,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1606.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1606
5906,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1607,0,1.800,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1607.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1607
5907,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1608,0,1.819,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1608.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1608
5908,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1609,0,1.869,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1609.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1609
5909,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1610,0,1.856,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1610.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1610
5910,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1701,0,1.845,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1701.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1701
5911,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1702,0,2.056,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1702.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1702
5912,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1703,0,1.986,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1703.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1703
5913,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1704,0,1.972,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1704.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1704
5914,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1705,0,1.889,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1705.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1705
5915,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1706,0,1.879,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1706.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1706
5916,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1707,0,1.818,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1707.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1707
5917,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1708,0,1.795,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1708.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1708
5918,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1709,0,1.845,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1709.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1709
5919,v5_hm_lowwide,material,Chalcopyrite,mono_35kev,10.0,1710,0,1.819,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1710.txt,ms_v5_hm_lowwide_chalcopyrite_mono_35kev_10mm_seed1710
5920,v5_hm_lowwide,material,Chalcopyrite,mono_40kev,10.0,1501,0,2.784,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1501.txt,ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1501
5921,v5_hm_lowwide,material,Chalcopyrite,mono_40kev,10.0,1502,0,3.047,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1502.txt,ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1502
5922,v5_hm_lowwide,material,Chalcopyrite,mono_40kev,10.0,1503,0,2.058,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1503.txt,ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1503
5923,v5_hm_lowwide,material,Chalcopyrite,mono_40kev,10.0,1504,0,1.963,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1504.txt,ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1504
5924,v5_hm_lowwide,material,Chalcopyrite,mono_40kev,10.0,1505,0,1.862,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1505.txt,ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1505
5925,v5_hm_lowwide,material,Chalcopyrite,mono_40kev,10.0,1506,0,1.808,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1506.txt,ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1506
5926,v5_hm_lowwide,material,Chalcopyrite,mono_40kev,10.0,1507,0,1.911,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1507.txt,ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1507
5927,v5_hm_lowwide,material,Chalcopyrite,mono_40kev,10.0,1508,0,1.917,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1508.txt,ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1508
5928,v5_hm_lowwide,material,Chalcopyrite,mono_40kev,10.0,1509,0,1.857,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1509.txt,ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1509
5929,v5_hm_lowwide,material,Chalcopyrite,mono_40kev,10.0,1510,0,1.868,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1510.txt,ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1510
5930,v5_hm_lowwide,material,Chalcopyrite,mono_40kev,10.0,1511,0,1.916,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1511.txt,ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1511
5931,v5_hm_lowwide,material,Chalcopyrite,mono_40kev,10.0,1512,0,1.841,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1512.txt,ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1512
5932,v5_hm_lowwide,material,Chalcopyrite,mono_40kev,10.0,1513,0,1.853,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1513.txt,ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1513
5933,v5_hm_lowwide,material,Chalcopyrite,mono_40kev,10.0,1514,0,1.839,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1514.txt,ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1514
5934,v5_hm_lowwide,material,Chalcopyrite,mono_40kev,10.0,1515,0,1.856,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1515.txt,ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1515
5935,v5_hm_lowwide,material,Chalcopyrite,mono_40kev,10.0,1516,0,1.820,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1516.txt,ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1516
5936,v5_hm_lowwide,material,Chalcopyrite,mono_40kev,10.0,1517,0,1.842,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1517.txt,ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1517
5937,v5_hm_lowwide,material,Chalcopyrite,mono_40kev,10.0,1518,0,1.826,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1518.txt,ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1518
5938,v5_hm_lowwide,material,Chalcopyrite,mono_40kev,10.0,1519,0,1.847,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1519.txt,ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1519
5939,v5_hm_lowwide,material,Chalcopyrite,mono_40kev,10.0,1520,0,1.848,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1520.txt,ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1520
5940,v5_hm_lowwide,material,Chalcopyrite,mono_40kev,10.0,1601,0,1.854,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1601.txt,ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1601
5941,v5_hm_lowwide,material,Chalcopyrite,mono_40kev,10.0,1602,0,1.816,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1602.txt,ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1602
5942,v5_hm_lowwide,material,Chalcopyrite,mono_40kev,10.0,1603,0,1.876,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1603.txt,ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1603
5943,v5_hm_lowwide,material,Chalcopyrite,mono_40kev,10.0,1604,0,1.919,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1604.txt,ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1604
5944,v5_hm_lowwide,material,Chalcopyrite,mono_40kev,10.0,1605,0,1.910,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1605.txt,ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1605
5945,v5_hm_lowwide,material,Chalcopyrite,mono_40kev,10.0,1606,0,1.881,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1606.txt,ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1606
5946,v5_hm_lowwide,material,Chalcopyrite,mono_40kev,10.0,1607,0,1.881,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1607.txt,ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1607
5947,v5_hm_lowwide,material,Chalcopyrite,mono_40kev,10.0,1608,0,1.834,source_models/config/material_sorting_matrix/v5_hm_lowwide/ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1608.txt,ms_v5_hm_lowwide_chalcopyrite_mono_40kev_10mm_seed1608
