split,physical_perturbation_profile,seed_block,material,peak_sum_hematite,peak_sum_magnetite,peak_sum_ilmenite,peak_sum_goethite,peak_sum_siderite,peak_sum_rutile,diffraction_window_hematite_unique_sum,diffraction_window_magnetite_unique_sum,diffraction_window_all_peaks_sum,hematite_minus_ilmenite_peak_sum,magnetite_minus_ilmenite_peak_sum
train,calibration_shift_train_pos,tr_hn_003,Goethite,0.281625,0.30899999999999994,0.27387500000000004,0.60175,0.23975000000000002,0.24375000000000002,0.0,0.0,0.653875,0.007749999999999979,0.035124999999999906
train,calibration_shift_train_pos,tr_hn_003,Hematite,0.490125,0.333125,0.445,0.53725,0.32237499999999997,0.30837500000000007,0.0,0.0055,0.65925,0.04512499999999997,-0.111875
train,calibration_shift_train_pos,tr_hn_003,Ilmenite,0.465125,0.300875,0.47224999999999995,0.47700000000000004,0.365125,0.27849999999999997,0.0,0.0011250000000000001,0.6643749999999999,-0.007124999999999937,-0.17137499999999994
train,calibration_shift_train_pos,tr_hn_003,Magnetite,0.386375,0.510375,0.34199999999999997,0.519625,0.19175000000000003,0.384,0.0,0.015875,0.635375,0.04437500000000005,0.16837500000000005
train,calibration_shift_train_pos,tr_hn_003,Rutile,0.27499999999999997,0.2935,0.260625,0.373625,0.249,0.50075,0.0,0.0015,0.65375,0.014374999999999971,0.03287499999999999
train,calibration_shift_train_pos,tr_hn_003,Siderite,0.340375,0.210125,0.36924999999999997,0.34687500000000004,0.5011249999999999,0.23987499999999998,0.0,0.001,0.67175,-0.028874999999999984,-0.15912499999999996
train,combined_train_high_neg,tr_hn_001,Goethite,0.21450000000000002,0.20562500000000003,0.22262500000000002,0.33875,0.214,0.18325000000000002,0.0,0.0,0.524625,-0.008124999999999993,-0.016999999999999987
train,combined_train_high_neg,tr_hn_001,Hematite,0.25187499999999996,0.23675000000000002,0.254,0.335875,0.25137499999999996,0.230875,0.0,0.004625000000000001,0.54375,-0.0021250000000000435,-0.017249999999999988
train,combined_train_high_neg,tr_hn_001,Ilmenite,0.25687499999999996,0.2355,0.25125,0.341375,0.254625,0.227875,0.0,0.003875,0.547875,0.005624999999999991,-0.015749999999999986
train,combined_train_high_neg,tr_hn_001,Magnetite,0.251375,0.25649999999999995,0.23662499999999997,0.340125,0.20825000000000005,0.254625,0.0,0.00775,0.526625,0.01475000000000004,0.019874999999999976
train,combined_train_high_neg,tr_hn_001,Rutile,0.23225,0.1975,0.22537499999999996,0.270875,0.250375,0.25487499999999996,0.0,0.005375,0.541125,0.006875000000000048,-0.027874999999999955
train,combined_train_high_neg,tr_hn_001,Siderite,0.23300000000000004,0.22375,0.23900000000000002,0.31537500000000007,0.25475,0.217125,0.0,0.0022500000000000003,0.551875,-0.005999999999999978,-0.015250000000000014
train,combined_train_high_neg,tr_hn_002,Goethite,0.224875,0.22575,0.21912500000000001,0.36387499999999995,0.19162500000000002,0.1975,0.0,0.000125,0.530875,0.005749999999999977,0.006624999999999992
train,combined_train_high_neg,tr_hn_002,Hematite,0.25912499999999994,0.23624999999999996,0.268875,0.326875,0.24712499999999998,0.24762499999999998,0.0,0.003375,0.54425,-0.009750000000000036,-0.032625000000000015
train,combined_train_high_neg,tr_hn_002,Ilmenite,0.24924999999999997,0.22362500000000002,0.25749999999999995,0.3185,0.256125,0.23687499999999995,0.0,0.002875,0.5487500000000001,-0.00824999999999998,-0.03387499999999993
train,combined_train_high_neg,tr_hn_002,Magnetite,0.26087499999999997,0.251,0.252,0.317125,0.233875,0.256625,0.0,0.005125,0.534,0.008874999999999966,-0.0010000000000000009
